timestamp,vessel_o3_pct,cell_temp_c,pressure_mbar,room_o3_ppm,vessel_temp_c
2026-01-12 00:56:39.454146,0.73,28.7,1029.9,0.0,-999.0,40,39.9,1.333
2026-01-12 00:56:41.464880,0.73,28.7,1029.2,0.0,-999.0,40,40.0,1.335
2026-01-12 00:56:43.566497,0.73,28.7,1029.5,0.0,-999.0,39,39.9,1.334
2026-01-12 00:56:45.462057,0.73,28.7,1029.6,0.0,-999.0,40,40.1,1.339
2026-01-12 00:56:47.456028,0.73,28.7,1030.0,0.0,-999.0,39,40.2,1.343
2026-01-12 00:56:49.465063,0.73,28.7,1029.3,0.0,-999.0,40,40.0,1.338
2026-01-12 00:56:51.462647,0.73,28.7,1029.6,0.0,-999.0,39,39.6,1.324
2026-01-12 00:56:53.464392,0.73,28.7,1030.5,0.0,-999.0,40,39.8,1.33
2026-01-12 00:56:55.465456,0.73,28.7,1030.1,0.0,-999.0,39,40.1,1.34
2026-01-12 00:56:57.547819,0.73,28.7,1030.4,0.0,-999.0,40,40.0,1.335
2026-01-12 00:56:59.450197,0.73,28.7,1030.5,0.0,-999.0,39,39.9,1.334
2026-01-12 00:57:01.462322,0.73,28.7,1030.5,0.0,-999.0,39,39.8,1.33
2026-01-12 00:57:03.462860,0.73,28.7,1030.4,0.0,-999.0,40,39.8,1.33
2026-01-12 00:57:05.466299,0.73,28.7,1030.5,0.0,-999.0,39,39.2,1.313
2026-01-12 00:57:07.453991,0.73,28.8,1030.4,0.0,-999.0,39,39.8,1.33
2026-01-12 00:57:09.519020,0.73,28.7,1030.5,0.0,-999.0,39,39.8,1.331
2026-01-12 00:57:11.480044,0.73,28.7,1030.5,0.0,-999.0,40,39.8,1.33
2026-01-12 00:57:13.460425,0.73,28.7,1030.4,0.0,-999.0,39,39.5,1.319
2026-01-12 00:57:15.459801,0.73,28.7,1030.4,0.0,-999.0,39,39.9,1.333
2026-01-12 00:57:17.467896,0.73,28.7,1030.5,0.0,-999.0,40,39.5,1.321
2026-01-12 00:57:19.451758,0.73,28.7,1030.4,0.0,-999.0,40,39.2,1.31
2026-01-12 00:57:21.466577,0.73,28.7,1030.4,0.0,-999.0,39,39.7,1.328
2026-01-12 00:57:23.474939,0.73,28.7,1030.4,0.0,-999.0,39,40.1,1.339
2026-01-12 00:57:25.475854,0.73,28.7,1030.4,0.0,-999.0,40,39.8,1.329
2026-01-12 00:57:27.458801,0.73,28.8,1030.4,0.0,-999.0,39,40.4,1.348
2026-01-12 00:57:29.456812,0.73,28.7,1030.5,0.0,-999.0,39,41.7,1.388
2026-01-12 00:57:31.458142,0.73,28.7,1030.5,0.0,-999.0,39,39.9,1.333
2026-01-12 00:57:33.459044,0.73,28.8,1030.5,0.0,-999.0,39,39.8,1.329
2026-01-12 00:57:35.468335,0.73,28.7,1030.1,0.0,-999.0,39,39.1,1.309
2026-01-12 00:57:37.466099,0.74,28.7,1030.3,0.0,-999.0,40,40.2,1.343
2026-01-12 00:57:39.473084,0.73,28.8,1030.3,0.0,-999.0,40,39.7,1.328
2026-01-12 00:57:41.450026,0.73,28.8,1030.4,0.0,-999.0,40,40.0,1.336
2026-01-12 00:57:43.465873,0.74,28.8,1030.4,0.0,-999.0,39,39.8,1.33
2026-01-12 00:57:45.520031,0.73,28.8,1030.5,0.0,-999.0,40,40.1,1.341
2026-01-12 00:57:47.454746,0.73,28.8,1030.4,0.0,-999.0,40,40.0,1.337
2026-01-12 00:57:49.474235,0.74,28.8,1030.7,0.0,-999.0,39,40.1,1.339
2026-01-12 00:57:51.460563,0.74,28.8,1030.7,0.0,-999.0,40,39.8,1.331
2026-01-12 00:57:53.477713,0.73,28.7,1030.5,0.0,-999.0,39,39.9,1.333
2026-01-12 00:57:55.457915,0.74,28.8,1030.5,0.0,-999.0,39,40.3,1.347
2026-01-12 00:57:57.449768,0.74,28.8,1030.5,0.0,-999.0,40,40.0,1.335
2026-01-12 00:57:59.455290,0.73,28.8,1030.5,0.0,-999.0,40,40.8,1.36
2026-01-12 00:58:01.461533,0.74,28.8,1030.4,0.0,-999.0,40,39.6,1.323
2026-01-12 00:58:03.463266,0.74,28.8,1030.4,0.0,-999.0,39,40.3,1.346
2026-01-12 00:58:05.466805,0.74,28.8,1030.3,0.0,-999.0,39,39.9,1.333
2026-01-12 00:58:07.456517,0.74,28.8,1030.4,0.0,-999.0,30,28.9,0.989
2026-01-12 00:58:09.469921,0.73,28.8,1030.4,0.0,-999.0,9,9.1,0.366
2026-01-12 00:58:11.465515,0.53,28.8,1030.3,0.0,-999.0,0,0.3,0.089
2026-01-12 00:58:13.456292,0.22,28.7,1030.4,0.0,-999.0,0,0.0,0.077
2026-01-12 00:58:15.462906,0.07,28.7,1030.1,0.0,-999.0,0,0.0,0.071
2026-01-12 00:58:17.511494,0.0,28.8,1030.3,0.0,-999.0,0,0.2,0.088
2026-01-12 00:58:19.462866,0.0,28.8,1030.3,0.0,-999.0,0,0.0,0.078
2026-01-12 00:58:21.474274,0.0,28.8,1030.1,0.0,-999.0,0,0.0,0.081
2026-01-12 00:58:23.454023,0.0,28.8,1030.5,0.0,-999.0,0,0.7,0.103
2026-01-12 00:58:25.457780,0.0,28.8,1030.4,0.0,-999.0,0,0.0,0.07
2026-01-12 00:58:27.477573,0.0,28.8,1030.4,0.0,-999.0,0,0.0,0.078
2026-01-12 00:58:29.453515,0.0,28.8,1030.3,0.0,-999.0,0,0.4,0.093
2026-01-12 00:58:31.480886,0.0,28.8,1030.3,0.0,-999.0,0,0.1,0.082
2026-01-12 00:58:33.467011,0.0,28.8,1030.5,0.0,-999.0,0,0.0,0.074
2026-01-12 00:58:35.590215,0.0,28.8,1030.7,0.0,-999.0,0,0.1,0.082
2026-01-12 00:58:37.466808,0.0,28.8,1030.3,0.0,-999.0,0,0.2,0.086
2026-01-12 00:58:39.491740,0.0,28.8,1030.3,0.0,-999.0,0,0.2,0.088
2026-01-12 00:58:41.469480,0.0,28.8,1030.4,0.0,-999.0,0,0.0,0.079
2026-01-12 00:58:43.461513,0.0,28.8,1030.5,0.0,-999.0,0,0.0,0.079
2026-01-12 00:58:45.475588,0.0,28.8,1030.5,0.0,-999.0,0,0.2,0.086
2026-01-12 00:58:47.458219,0.0,28.8,1030.4,0.0,-999.0,0,0.0,0.076
2026-01-12 00:58:49.470805,0.0,28.8,1030.3,0.0,-999.0,0,0.2,0.086
2026-01-12 00:58:51.459972,0.0,28.8,1030.3,0.0,-999.0,0,0.0,0.064
2026-01-12 00:58:53.480437,0.0,28.8,1030.3,0.0,-999.0,0,0.0,0.081
2026-01-12 00:58:55.465137,0.0,28.8,1030.5,0.0,-999.0,0,0.0,0.08
2026-01-12 00:58:57.522479,0.0,28.8,1030.5,0.0,-999.0,0,0.0,0.079
2026-01-12 00:58:59.469381,0.0,28.8,1030.5,0.0,-999.0,0,0.0,0.08
2026-01-12 00:59:01.467315,0.0,28.7,1030.4,0.0,-999.0,0,0.0,0.077
2026-01-12 00:59:03.514104,0.0,28.8,1030.3,0.0,-999.0,8,8.4,0.345
2026-01-12 00:59:05.463519,0.0,28.8,1030.3,0.0,-999.0,29,29.5,1.008
2026-01-12 00:59:07.462821,0.03,28.8,1030.4,0.0,-999.0,53,53.2,1.751
2026-01-12 00:59:09.473600,0.31,28.8,1030.3,0.0,-999.0,74,74.7,2.425
2026-01-12 00:59:11.467850,0.91,28.8,1030.5,0.0,-999.0,100,100.0,3.284
2026-01-12 00:59:13.486901,1.87,28.8,1030.0,0.0,-999.0,100,100.0,3.286
2026-01-12 00:59:15.460541,2.19,28.8,1030.5,0.0,-999.0,100,100.0,3.284
2026-01-12 00:59:17.483427,2.14,28.8,1030.4,0.0,-999.0,100,100.0,3.277
2026-01-12 00:59:19.455630,2.13,28.8,1030.1,0.0,-999.0,100,100.0,3.28
2026-01-12 00:59:21.503338,2.13,28.8,1030.1,0.0,-999.0,100,100.0,3.285
2026-01-12 00:59:23.464773,2.12,28.8,1030.5,0.0,-999.0,98,100.0,3.26
2026-01-12 00:59:25.471069,2.11,28.8,1030.5,0.0,-999.0,100,100.0,3.282
2026-01-12 00:59:27.500287,2.11,28.8,1030.3,0.0,-999.0,100,100.0,3.298
2026-01-12 00:59:29.468568,2.11,28.8,1030.5,0.0,-999.0,100,100.0,3.28
2026-01-12 00:59:31.461304,2.1,28.8,1030.5,0.0,-999.0,100,100.0,3.281
2026-01-12 00:59:33.461952,2.1,28.8,1030.1,0.0,-999.0,100,100.0,3.269
2026-01-12 00:59:35.448318,2.1,28.8,1030.5,0.0,-999.0,100,96.5,3.111
2026-01-12 00:59:37.475982,2.09,28.8,1030.1,0.0,-999.0,100,100.0,3.221
2026-01-12 00:59:39.461855,2.08,28.8,1030.4,0.0,-999.0,100,100.0,3.277
2026-01-12 00:59:41.482218,2.08,28.8,1030.5,0.0,-999.0,100,100.0,3.293
2026-01-12 00:59:43.447728,2.08,28.8,1030.4,0.0,-999.0,100,100.0,3.282
2026-01-12 00:59:45.463030,2.08,28.8,1030.4,0.0,-999.0,100,100.0,3.295
2026-01-12 00:59:47.446622,2.07,28.8,1030.5,0.0,-999.0,100,100.0,3.221
2026-01-12 00:59:49.461296,2.05,28.8,1028.0,0.0,-999.0,100,100.0,3.277
2026-01-12 00:59:51.482974,2.05,28.8,1028.1,0.0,-999.0,100,100.0,3.256
2026-01-12 00:59:53.462224,2.04,28.8,1027.9,0.0,-999.0,100,100.0,3.281
2026-01-12 00:59:55.462763,2.04,28.8,1028.1,0.0,-999.0,100,100.0,3.289
2026-01-12 00:59:57.465855,2.04,28.8,1027.9,0.0,-999.0,100,100.0,3.283
2026-01-12 00:59:59.464087,2.04,28.8,1028.1,0.0,-999.0,100,100.0,3.285
2026-01-12 01:00:01.464479,2.03,28.8,1028.1,0.0,-999.0,100,100.0,3.276
2026-01-12 01:00:03.462442,2.03,28.8,1028.0,0.0,-999.0,100,100.0,3.281
2026-01-12 01:00:05.478420,2.03,28.8,1028.1,0.0,-999.0,100,100.0,3.296
2026-01-12 01:00:07.460503,2.03,28.8,1028.0,0.0,-999.0,100,100.0,3.292
2026-01-12 01:00:09.495872,2.03,28.8,1028.0,0.0,-999.0,100,100.0,3.289
2026-01-12 01:00:11.464218,2.03,28.8,1027.7,0.0,-999.0,100,100.0,3.277
2026-01-12 01:00:13.458431,2.02,28.8,1028.0,0.0,-999.0,100,100.0,3.281
2026-01-12 01:00:15.456518,2.02,28.8,1027.9,0.0,-999.0,100,100.0,3.287
2026-01-12 01:00:17.457740,2.02,28.8,1027.9,0.0,-999.0,100,100.0,3.277
2026-01-12 01:00:19.476751,2.02,28.8,1028.0,0.0,-999.0,100,100.0,3.284
2026-01-12 01:00:21.449003,2.02,28.8,1028.0,0.0,-999.0,100,100.0,3.277
2026-01-12 01:00:23.466228,2.02,28.8,1027.9,0.0,-999.0,100,100.0,3.284
2026-01-12 01:00:25.460693,2.02,28.8,1027.9,0.0,-999.0,100,100.0,3.284
2026-01-12 01:00:27.460929,2.01,28.8,1028.0,0.0,-999.0,100,100.0,3.29
2026-01-12 01:00:29.458389,2.01,28.8,1028.0,0.0,-999.0,100,100.0,3.287
2026-01-12 01:00:31.450288,2.01,28.8,1028.0,0.0,-999.0,100,100.0,3.274
2026-01-12 01:00:33.475743,2.01,28.8,1028.0,0.0,-999.0,100,100.0,3.277
2026-01-12 01:00:35.483864,2.01,28.8,1027.9,0.0,14.8,100,100.0,3.279
2026-01-12 01:00:37.464294,2.01,28.8,1028.1,0.0,-999.0,100,100.0,3.278
2026-01-12 01:00:39.473325,2.01,28.8,1028.0,0.0,-999.0,100,100.0,3.255
2026-01-12 01:00:41.465734,2.0,28.8,1027.9,0.0,-999.0,100,100.0,3.273
2026-01-12 01:00:43.460812,2.0,28.8,1028.1,0.0,-999.0,100,100.0,3.281
2026-01-12 01:00:45.465650,2.0,28.8,1027.9,0.0,-999.0,100,100.0,3.297
2026-01-12 01:00:47.482228,2.0,28.8,1028.0,0.0,-999.0,100,100.0,3.292
2026-01-12 01:00:49.473461,2.0,28.8,1028.0,0.0,-999.0,100,100.0,3.288
2026-01-12 01:00:51.464061,2.0,28.8,1028.1,0.0,-999.0,100,100.0,3.286
2026-01-12 01:00:53.463546,2.0,28.8,1027.9,0.0,-999.0,100,100.0,3.298
2026-01-12 01:00:55.484342,2.0,28.8,1028.0,0.0,-999.0,100,100.0,3.269
2026-01-12 01:00:57.463960,2.0,28.8,1028.0,0.0,-999.0,100,100.0,3.285
2026-01-12 01:00:59.462177,1.99,28.8,1028.1,0.0,-999.0,100,100.0,3.275
2026-01-12 01:01:01.482057,1.99,28.8,1028.0,0.0,-999.0,100,100.0,3.261
2026-01-12 01:01:03.461800,1.99,28.8,1028.0,0.0,-999.0,100,100.0,3.277
2026-01-12 01:01:05.478657,1.99,28.8,1028.0,0.0,-999.0,100,100.0,3.265
2026-01-12 01:01:07.466619,1.99,28.8,1027.9,0.0,-999.0,100,100.0,3.276
2026-01-12 01:01:09.469655,1.99,28.8,1028.0,0.0,-999.0,100,100.0,3.239
2026-01-12 01:01:11.472403,1.99,28.8,1028.1,0.0,-999.0,100,100.0,3.257
2026-01-12 01:01:13.464623,1.99,28.8,1028.0,0.0,-999.0,100,100.0,3.278
2026-01-12 01:01:15.482327,1.99,28.8,1027.9,0.0,-999.0,100,100.0,3.266
2026-01-12 01:01:17.467873,1.98,28.8,1028.0,0.0,-999.0,100,100.0,3.269
2026-01-12 01:01:19.452934,1.98,28.8,1027.9,0.0,-999.0,100,100.0,3.291
2026-01-12 01:01:21.471899,1.98,28.8,1027.7,0.0,-999.0,100,100.0,3.277
2026-01-12 01:01:23.472087,1.98,28.8,1028.0,0.0,14.8,100,100.0,3.296
2026-01-12 01:01:25.467733,1.98,28.8,1028.1,0.0,14.8,100,100.0,3.29
2026-01-12 01:01:27.464011,1.98,28.8,1028.3,0.0,14.8,100,100.0,3.272
2026-01-12 01:01:29.610746,1.98,28.8,1028.0,0.0,14.8,100,100.0,3.285
2026-01-12 01:01:31.465819,1.98,28.8,1028.0,0.0,14.8,100,100.0,3.289
2026-01-12 01:01:33.467817,1.98,28.8,1028.4,0.0,14.8,100,100.0,3.285
2026-01-12 01:01:35.464544,1.98,28.8,1027.9,0.0,14.9,100,100.0,3.269
2026-01-12 01:01:37.468087,1.97,28.8,1028.0,0.0,-999.0,100,100.0,3.29
2026-01-12 01:01:39.471526,1.97,28.8,1027.9,0.0,14.8,100,100.0,3.289
2026-01-12 01:01:41.463347,1.97,28.8,1027.7,0.0,14.8,100,100.0,3.285
2026-01-12 01:01:43.469797,1.97,28.8,1027.9,0.0,14.8,100,100.0,3.281
2026-01-12 01:01:45.493015,1.97,28.8,1027.7,0.0,14.8,100,100.0,3.28
2026-01-12 01:01:47.460303,1.97,28.8,1027.7,0.0,14.8,100,100.0,3.288
2026-01-12 01:01:49.466055,1.97,28.8,1028.0,0.0,14.8,100,100.0,3.262
2026-01-12 01:01:51.467694,1.97,28.8,1028.0,0.0,-999.0,100,100.0,3.281
2026-01-12 01:01:53.489869,1.97,28.8,1027.7,0.0,14.8,100,100.0,3.29
2026-01-12 01:01:55.469839,1.97,28.8,1027.9,0.0,-999.0,100,100.0,3.281
2026-01-12 01:01:57.485001,1.97,28.8,1027.6,0.0,-999.0,100,100.0,3.283
2026-01-12 01:01:59.466149,1.96,28.8,1028.1,0.0,-999.0,100,100.0,3.281
2026-01-12 01:02:01.453497,1.96,28.8,1028.0,0.0,-999.0,99,100.0,3.269
2026-01-12 01:02:03.465832,1.96,28.8,1028.0,0.0,-999.0,100,100.0,3.3
2026-01-12 01:02:05.464682,1.96,28.8,1027.9,0.0,-999.0,100,100.0,3.283
2026-01-12 01:02:07.473067,1.96,28.8,1027.7,0.0,15.0,100,100.0,3.284
2026-01-12 01:02:09.474727,1.96,28.8,1028.1,0.0,-999.0,100,100.0,3.282
2026-01-12 01:02:11.464935,1.96,28.8,1027.9,0.0,15.1,100,100.0,3.278
2026-01-12 01:02:13.472825,1.96,28.8,1028.0,0.0,14.9,74,74.4,2.418
2026-01-12 01:02:15.477459,1.96,28.8,1028.0,0.0,15.0,53,52.8,1.738
2026-01-12 01:02:17.476576,1.96,28.8,1028.3,0.0,15.2,39,39.9,1.332
2026-01-12 01:02:19.466654,1.95,28.8,1028.0,0.0,15.4,40,39.7,1.326
2026-01-12 01:02:21.493698,1.95,28.8,1028.1,0.0,-999.0,22,21.9,0.768
2026-01-12 01:02:23.455252,1.95,28.8,1027.7,0.0,-999.0,1,1.3,0.122
2026-01-12 01:02:25.462268,1.95,28.8,1028.1,0.0,15.9,0,0.1,0.083
2026-01-12 01:02:27.455348,1.95,28.8,1028.0,0.0,15.8,0,0.0,0.073
2026-01-12 01:02:29.472767,1.95,28.8,1028.1,0.0,-999.0,0,0.0,0.081
2026-01-12 01:02:31.491116,1.95,28.8,1028.1,0.0,-999.0,0,0.0,0.075
2026-01-12 01:02:33.469757,1.95,28.8,1028.0,0.0,15.9,0,0.2,0.087
2026-01-12 01:02:35.504430,1.95,28.8,1028.1,0.0,15.9,0,0.0,0.081
2026-01-12 01:02:37.469726,1.95,28.8,1028.1,0.0,15.8,0,0.0,0.07
2026-01-12 01:02:39.459332,1.95,28.8,1028.0,0.0,-999.0,0,0.0,0.075
2026-01-12 01:02:41.472402,1.95,28.8,1027.9,0.0,15.8,0,0.0,0.078
2026-01-12 01:02:43.477042,1.94,28.8,1027.9,0.0,15.9,0,0.0,0.077
2026-01-12 01:02:45.486425,1.94,28.8,1028.0,0.0,15.8,0,0.1,0.082
2026-01-12 01:02:47.483292,1.94,28.8,1027.9,0.0,15.9,0,0.0,0.079
2026-01-12 01:02:49.499608,1.94,28.8,1027.9,0.0,15.8,0,0.1,0.085
2026-01-12 01:02:51.476533,1.94,28.8,1028.0,0.0,15.9,0,0.0,0.06
2026-01-12 01:04:06.679883,1.92,28.8,1028.0,0.0,15.8,0,0.0,0.081
2026-01-12 01:04:06.679883,1.92,28.8,1027.9,0.0,15.8,0,0.0,0.076
2026-01-12 01:04:06.679883,1.92,28.8,1028.0,0.0,15.8,0,0.1,0.083
2026-01-12 01:04:06.679883,1.92,28.8,1027.9,0.0,15.7,0,0.2,0.086
2026-01-12 01:04:06.679883,1.91,28.8,1027.7,0.0,15.8,0,0.0,0.079
2026-01-12 01:04:06.679883,1.91,28.8,1027.7,0.0,15.8,0,0.0,0.081
2026-01-12 01:04:06.679883,1.91,28.8,1027.9,0.0,15.8,0,0.1,0.084
2026-01-12 01:04:07.472085,1.91,28.8,1028.1,0.0,15.8,0,0.0,0.073
2026-01-12 01:04:09.498595,1.91,28.8,1027.9,0.0,15.8,0,0.4,0.094
2026-01-12 01:04:11.543887,1.91,28.8,1028.0,0.0,15.8,0,0.0,0.077
2026-01-12 01:04:13.600741,1.91,28.8,1027.9,0.0,15.7,0,0.1,0.083
2026-01-12 01:04:15.597504,1.91,28.8,1028.0,0.0,15.8,0,0.2,0.085
2026-01-12 01:04:17.479451,1.91,28.8,1028.0,0.0,15.5,0,0.0,0.081
2026-01-12 01:04:19.564826,1.91,28.8,1028.0,0.0,15.7,0,0.1,0.083
2026-01-12 01:04:21.596296,1.91,28.8,1027.9,0.0,15.8,0,0.1,0.083
2026-01-12 01:04:23.594683,1.91,28.8,1027.9,0.0,15.6,0,0.0,0.08
2026-01-12 01:04:25.550954,1.91,28.8,1027.9,0.0,15.5,0,0.0,0.08
2026-01-12 01:04:27.504997,1.9,28.8,1028.3,0.0,15.7,0,0.0,0.079
2026-01-12 01:04:29.563631,1.9,28.8,1028.1,0.0,15.5,0,0.0,0.081
2026-01-12 01:04:31.514491,1.9,28.8,1028.1,0.0,15.6,0,0.1,0.083
2026-01-12 01:04:33.476346,1.9,28.8,1028.0,0.0,15.8,0,0.1,0.082
2026-01-12 01:04:35.538802,1.9,28.9,1027.9,0.0,15.5,0,0.2,0.087
2026-01-12 01:04:37.492544,1.9,28.9,1027.9,0.0,15.5,0,0.0,0.08
2026-01-12 01:04:39.475227,1.9,28.9,1027.9,0.0,15.7,0,0.0,0.081
2026-01-12 01:04:41.498480,1.9,28.9,1028.0,0.0,-999.0,0,0.0,0.078
2026-01-12 01:04:43.471067,1.9,28.9,1028.0,0.0,15.7,0,0.1,0.084
2026-01-12 01:04:45.507302,1.9,28.9,1028.0,0.0,-999.0,0,0.0,0.078
2026-01-12 01:04:47.578444,1.9,28.9,1028.0,0.0,15.6,0,0.0,0.076
2026-01-12 01:04:49.472355,1.9,28.9,1028.0,0.0,-999.0,0,0.1,0.084
2026-01-12 01:04:51.594659,1.9,28.9,1028.0,0.0,15.7,0,0.0,0.081
2026-01-12 01:04:53.561107,1.9,28.9,1027.9,0.0,-999.0,0,0.0,0.078
2026-01-12 01:04:55.479793,1.9,28.9,1028.0,0.0,15.7,0,0.0,0.08
2026-01-12 01:04:57.576345,1.9,28.9,1028.0,0.0,-999.0,0,0.2,0.086
2026-01-12 01:04:59.530353,1.9,28.9,1027.7,0.0,15.5,0,0.0,0.081
2026-01-12 01:05:01.488935,1.89,28.9,1028.0,0.0,-999.0,0,0.0,0.081
2026-01-12 01:05:03.547818,1.89,28.9,1027.9,0.0,15.7,0,0.0,0.08
2026-01-12 01:05:05.608037,1.89,28.9,1027.9,0.0,-999.0,0,0.0,0.081
2026-01-12 01:05:07.472785,1.89,28.9,1028.1,0.0,15.6,0,0.0,0.078
2026-01-12 01:05:09.474729,1.89,28.9,1027.9,0.0,-999.0,0,0.0,0.077
2026-01-12 01:05:11.477417,1.89,29.0,1028.3,0.0,15.6,0,0.1,0.082
2026-01-12 01:05:13.474196,1.89,29.0,1028.0,0.0,-999.0,0,0.0,0.078
2026-01-12 01:05:15.484853,1.89,29.0,1028.0,0.0,15.7,0,0.2,0.086
2026-01-12 01:05:17.474846,1.89,29.0,1027.9,0.0,-999.0,0,0.3,0.089
2026-01-12 01:05:19.517322,1.89,29.0,1028.0,0.0,15.6,0,0.0,0.079
2026-01-12 01:05:21.482880,1.89,29.0,1028.0,0.0,-999.0,0,0.1,0.083
2026-01-12 01:05:25.722714,1.89,29.0,1028.1,0.0,15.6,0,0.0,0.073
2026-01-12 01:05:26.871716,1.89,29.1,1028.1,0.0,-999.0,0,0.0,0.076
2026-01-12 01:05:27.484094,1.89,29.0,1028.3,0.0,15.6,0,0.0,0.081
2026-01-12 01:05:29.501998,1.89,29.0,1028.1,0.0,-999.0,0,0.2,0.086
2026-01-12 01:05:31.477437,1.88,29.0,1028.0,0.0,15.7,0,0.0,0.081
2026-01-12 01:05:33.483492,1.88,29.0,1028.1,0.0,-999.0,0,0.1,0.082
2026-01-12 01:05:35.559526,1.88,29.1,1028.0,0.0,15.6,0,0.0,0.08
2026-01-12 01:05:37.484587,1.88,29.1,1028.1,0.0,-999.0,0,0.1,0.084
2026-01-12 01:05:39.483884,1.88,29.1,1028.1,0.0,15.6,0,0.1,0.085
2026-01-12 01:05:41.522691,1.88,29.1,1028.3,0.0,15.7,0,0.0,0.079
2026-01-12 01:05:43.500238,1.88,29.1,1027.9,0.0,15.6,0,0.1,0.082
2026-01-12 01:05:45.493318,1.88,29.1,1028.0,0.0,15.6,0,0.2,0.087
2026-01-12 01:05:47.476244,1.88,29.1,1028.0,0.0,-999.0,0,0.2,0.085
2026-01-12 01:05:49.478034,1.88,29.1,1028.0,0.0,15.6,0,0.1,0.082
2026-01-12 01:05:51.471875,1.88,29.1,1028.1,0.0,-999.0,0,0.1,0.082
2026-01-12 01:05:53.476199,1.88,29.1,1028.1,0.0,15.6,0,0.0,0.08
2026-01-12 01:05:55.487856,1.88,29.1,1028.3,0.0,-999.0,0,0.0,0.078
2026-01-12 01:05:57.480577,1.88,29.1,1028.3,0.0,15.7,0,0.0,0.07
2026-01-12 01:05:59.472694,1.88,29.1,1028.3,0.0,-999.0,0,0.0,0.081
2026-01-12 01:06:01.474682,1.88,29.2,1028.1,0.0,15.7,0,0.2,0.086
2026-01-12 01:06:03.474970,1.87,29.2,1028.1,0.0,-999.0,0,0.1,0.085
2026-01-12 01:06:05.479649,1.87,29.2,1028.3,0.0,15.7,0,0.1,0.085
2026-01-12 01:06:07.482127,1.87,29.2,1028.1,0.0,15.6,0,0.1,0.085
2026-01-12 01:06:09.469984,1.87,29.2,1028.3,0.0,15.6,0,0.2,0.085
2026-01-12 01:06:11.496239,1.87,29.2,1028.0,0.0,15.7,0,0.0,0.077
2026-01-12 01:06:13.469152,1.87,29.2,1028.0,0.0,15.6,0,0.1,0.082
2026-01-12 01:06:15.468891,1.87,29.2,1028.0,0.0,15.7,0,0.1,0.082
2026-01-12 01:06:17.580063,1.87,29.2,1028.3,0.0,-999.0,0,0.0,0.081
2026-01-12 01:06:19.473969,1.87,29.2,1028.1,0.0,15.7,0,0.3,0.089
2026-01-12 01:06:21.502834,1.87,29.2,1028.1,0.0,15.7,0,0.1,0.084
2026-01-12 01:06:23.542375,1.87,29.2,1028.1,0.0,-999.0,0,0.0,0.081
2026-01-12 01:06:25.599088,1.87,29.2,1028.1,0.0,15.7,0,0.0,0.08
2026-01-12 01:06:27.560009,1.87,29.2,1028.1,0.0,-999.0,0,0.1,0.084
2026-01-12 01:06:29.517770,1.87,29.2,1028.1,0.0,15.8,0,0.3,0.089
2026-01-12 01:06:31.477495,1.87,29.2,1028.3,0.0,-999.0,0,0.2,0.086
2026-01-12 01:06:33.482749,1.87,29.2,1028.1,0.0,15.8,0,0.1,0.082
2026-01-12 01:06:35.597912,1.86,29.2,1028.1,0.0,-999.0,0,0.0,0.079
2026-01-12 01:06:37.510175,1.86,29.2,1028.0,0.0,15.8,5,5.9,0.267
2026-01-12 01:06:39.603838,1.86,29.2,1028.1,0.0,-999.0,6,6.0,0.269
2026-01-12 01:06:41.529316,1.86,29.2,1028.0,0.0,15.8,6,6.4,0.281
2026-01-12 01:06:43.476284,1.86,29.2,1028.0,0.0,-999.0,6,6.3,0.28
2026-01-12 01:06:45.549127,1.86,29.2,1028.1,0.0,15.8,6,6.1,0.272
2026-01-12 01:06:47.481934,1.86,29.2,1028.1,0.0,15.8,0,0.0,0.078
2026-01-12 01:06:49.488979,1.86,29.2,1028.0,0.0,15.7,0,0.2,0.086
2026-01-12 01:06:51.547538,1.86,29.2,1028.0,0.0,15.8,0,0.2,0.087
2026-01-12 01:06:53.497019,1.86,29.2,1028.1,0.0,15.7,0,0.2,0.085
2026-01-12 01:06:55.570526,1.86,29.2,1028.0,0.0,15.8,0,0.1,0.084
2026-01-12 01:06:57.491414,1.86,29.2,1028.0,0.0,15.8,0,0.0,0.073
2026-01-12 01:07:27.584114,1.85,29.2,1028.1,0.0,15.8,0,0.1,0.083
2026-01-12 01:07:29.576585,1.85,29.2,1028.1,0.0,-999.0,0,0.1,0.084
2026-01-12 01:07:31.496298,1.85,29.2,1028.3,0.0,15.8,0,0.1,0.084
2026-01-12 01:07:34.143657,1.85,29.2,1028.4,0.0,-999.0,0,0.0,0.081
2026-01-12 01:07:35.480146,1.85,29.2,1028.1,0.0,15.8,0,0.2,0.085
2026-01-12 01:07:37.479134,1.85,29.2,1028.1,0.0,15.8,0,0.0,0.079
2026-01-12 01:07:39.484510,1.85,29.2,1028.1,0.0,15.8,0,0.1,0.082
2026-01-12 01:07:41.485835,1.84,29.2,1028.4,0.0,15.8,0,0.1,0.082
2026-01-12 01:07:43.488986,1.84,29.2,1028.0,0.0,15.8,0,0.0,0.079
2026-01-12 01:07:45.493309,1.84,29.2,1028.0,0.0,15.8,0,0.0,0.08
2026-01-12 01:07:47.473457,1.84,29.2,1028.1,0.0,15.8,0,0.0,0.081
2026-01-12 01:07:49.481542,1.84,29.2,1028.0,0.0,15.8,0,0.1,0.084
