timestamp,o3_pct,temp_c,pressure_mbar,sample_v,ref_v
2026-01-03 15:30:53.568,0.0,29.7,1014.0,1.00999,1.10754
2026-01-03 15:30:55.615,0.0,29.7,1013.9,1.01011,1.10769
2026-01-03 15:30:57.568,0.0,29.7,1014.1,1.01025,1.10784
2026-01-03 15:30:59.569,0.0,29.7,1014.4,1.01038,1.108
2026-01-03 15:31:01.571,0.0,29.7,1013.9,1.01052,1.10814
2026-01-03 15:31:03.582,0.0,29.7,1014.4,1.01066,1.10829
2026-01-03 15:31:05.567,0.0,29.7,1014.1,1.01078,1.10845
2026-01-03 15:31:07.576,0.0,29.7,1014.3,1.0109,1.10858
2026-01-03 15:31:09.566,0.0,29.7,1014.3,1.01106,1.10875
2026-01-03 15:31:11.570,0.0,29.7,1014.4,1.01119,1.10889
2026-01-03 15:31:13.574,0.0,29.7,1014.1,1.01132,1.10905
2026-01-03 15:31:15.576,0.0,29.7,1014.1,1.01145,1.10919
2026-01-03 15:31:17.572,0.0,29.7,1013.9,1.01158,1.10933
2026-01-03 15:31:19.568,0.0,29.7,1013.9,1.01173,1.10948
2026-01-03 15:31:21.563,0.0,29.7,1014.0,1.01184,1.10963
2026-01-03 15:31:23.602,0.0,29.7,1014.0,1.01198,1.10976
2026-01-03 15:31:25.572,0.0,29.7,1014.5,1.01213,1.1099
2026-01-03 15:31:27.584,0.0,29.7,1014.1,1.01224,1.11006
2026-01-03 15:31:29.565,0.0,29.7,1013.9,1.01239,1.11019
2026-01-03 15:31:31.584,0.0,29.7,1014.1,1.01252,1.11033
2026-01-03 15:31:33.585,0.0,29.7,1014.0,1.01263,1.11049
2026-01-03 15:31:35.567,0.0,29.7,1013.9,1.01278,1.11064
2026-01-03 15:31:37.578,0.0,29.7,1014.0,1.01291,1.11078
2026-01-03 15:31:39.585,0.0,29.7,1013.9,1.01305,1.11094
2026-01-03 15:31:41.585,0.0,29.7,1013.9,1.01319,1.11109
2026-01-03 15:31:43.743,0.0,29.7,1014.0,1.01331,1.11124
2026-01-03 15:31:45.579,0.0,29.7,1013.9,1.01345,1.11137
2026-01-03 15:31:47.576,0.0,29.7,1013.9,1.01357,1.1115
2026-01-03 15:31:49.581,0.0,29.7,1014.0,1.0137,1.11166
2026-01-03 15:31:51.580,0.0,29.7,1013.7,1.01384,1.11181
2026-01-03 15:31:53.583,0.0,29.7,1013.9,1.01398,1.11194
2026-01-03 15:31:55.618,0.0,29.7,1013.7,1.0141,1.11208
2026-01-03 15:31:57.614,0.0,29.7,1013.9,1.01422,1.11222
2026-01-03 15:31:59.580,0.0,29.7,1014.1,1.01435,1.11236
2026-01-03 15:32:01.579,0.0,29.7,1014.0,1.01451,1.1125
2026-01-03 15:32:03.588,0.0,29.7,1014.0,1.01462,1.11264
2026-01-03 15:32:05.578,0.0,29.7,1014.0,1.01475,1.11279
2026-01-03 15:32:07.587,0.0,29.7,1014.1,1.0149,1.11292
2026-01-03 15:32:09.573,0.0,29.7,1013.9,1.01502,1.11308
2026-01-03 15:32:11.588,0.0,29.7,1013.9,1.01515,1.1132
2026-01-03 15:32:13.585,0.0,29.7,1014.3,1.01527,1.11336
2026-01-03 15:32:15.577,0.0,29.7,1013.7,1.01541,1.11351
2026-01-03 15:32:17.584,0.0,29.7,1013.9,1.01554,1.11364
2026-01-03 15:32:19.576,0.0,29.7,1014.1,1.01566,1.11378
2026-01-03 15:32:21.571,0.0,29.7,1014.3,1.0158,1.11393
2026-01-03 15:32:23.583,0.0,29.7,1014.1,1.01593,1.11408
2026-01-03 15:32:25.587,0.0,29.7,1013.9,1.01606,1.11421
2026-01-03 15:32:27.574,0.0,29.7,1013.9,1.01619,1.11435
2026-01-03 15:32:29.589,0.0,29.7,1013.7,1.01632,1.1145
2026-01-03 15:32:31.581,0.0,29.7,1013.9,1.01646,1.11464
2026-01-03 15:32:33.587,0.0,29.7,1014.0,1.01659,1.11478
2026-01-03 15:32:35.581,0.0,29.7,1013.9,1.01672,1.11493
2026-01-03 15:32:37.577,0.0,29.7,1013.9,1.01684,1.11504
2026-01-03 15:32:39.594,0.0,29.7,1014.0,1.01699,1.11519
2026-01-03 15:32:41.578,0.0,29.7,1014.0,1.01711,1.11534
2026-01-03 15:32:43.648,0.0,29.7,1013.9,1.01723,1.11546
2026-01-03 15:32:45.588,0.0,29.7,1013.7,1.01737,1.11561
2026-01-03 15:32:47.571,0.0,29.7,1013.9,1.01751,1.11576
2026-01-03 15:32:49.583,0.0,29.7,1013.9,1.01764,1.1159
2026-01-03 15:32:51.594,0.0,29.7,1014.0,1.01776,1.11604
2026-01-03 15:32:53.574,0.0,29.7,1013.7,1.01789,1.11619
2026-01-03 15:32:55.639,0.0,29.7,1013.9,1.01802,1.11633
2026-01-03 15:32:57.581,0.0,29.7,1013.7,1.01815,1.11649
2026-01-03 15:32:59.578,0.0,29.7,1013.6,1.01829,1.11661
2026-01-03 15:33:01.574,0.0,29.7,1013.9,1.0184,1.11675
2026-01-03 15:33:03.605,0.0,29.7,1013.7,1.01854,1.11689
2026-01-03 15:33:05.589,0.0,29.7,1013.7,1.01868,1.11704
2026-01-03 15:33:07.591,0.0,29.7,1013.7,1.0188,1.11719
2026-01-03 15:33:09.575,0.0,29.7,1014.0,1.01893,1.11733
2026-01-03 15:33:11.589,0.0,29.7,1013.9,1.01906,1.11746
2026-01-03 15:33:13.580,0.0,29.7,1013.9,1.01918,1.1176
2026-01-03 15:33:15.577,0.0,29.7,1013.7,1.01929,1.11773
2026-01-03 15:33:17.587,0.0,29.7,1014.0,1.01944,1.11789
2026-01-03 15:33:19.579,0.0,29.7,1014.0,1.01957,1.11802
2026-01-03 15:33:21.575,0.0,29.7,1013.6,1.01971,1.11818
2026-01-03 15:33:23.590,0.0,29.7,1014.0,1.01983,1.11833
2026-01-03 15:33:25.590,0.0,29.7,1014.1,1.01994,1.11846
2026-01-03 15:33:27.573,0.0,29.7,1013.7,1.02009,1.1186
2026-01-03 15:33:29.579,0.0,29.7,1014.0,1.02021,1.11874
2026-01-03 15:33:31.590,0.0,29.7,1013.7,1.02034,1.11888
2026-01-03 15:33:33.585,0.0,29.7,1013.6,1.02046,1.119
2026-01-03 15:33:35.574,0.0,29.7,1013.6,1.02058,1.11914
2026-01-03 15:33:37.579,0.0,29.7,1014.0,1.02072,1.11929
2026-01-03 15:33:39.579,0.0,29.7,1013.7,1.02085,1.11942
2026-01-03 15:33:41.577,0.0,29.7,1013.7,1.02097,1.11956
2026-01-03 15:33:43.707,0.0,29.7,1013.7,1.0211,1.11969
2026-01-03 15:33:45.585,0.0,29.7,1013.9,1.02123,1.11983
2026-01-03 15:33:47.600,0.0,29.7,1013.7,1.02135,1.11994
2026-01-03 15:33:49.577,0.0,29.7,1013.6,1.02146,1.12005
2026-01-03 15:33:51.575,0.0,29.7,1013.9,1.0216,1.12014
2026-01-03 15:33:53.577,0.0,29.7,1013.7,1.02174,1.12016
2026-01-03 15:33:55.637,0.0,29.7,1013.7,1.02186,1.12015
2026-01-03 15:33:57.578,0.0,29.7,1014.0,1.022,1.12002
2026-01-03 15:33:59.588,0.0,29.7,1013.9,1.02212,1.11974
2026-01-03 15:34:01.579,0.0,29.7,1013.9,1.02226,1.11926
2026-01-03 15:34:03.583,0.0,29.7,1013.9,1.02236,1.11865
2026-01-03 15:34:05.583,0.01,29.7,1013.7,1.0225,1.11756
2026-01-03 15:34:07.579,0.01,29.7,1013.7,1.02262,1.11587
2026-01-03 15:34:09.577,0.02,29.7,1013.7,1.02274,1.11361
2026-01-03 15:34:11.604,0.03,29.7,1013.9,1.02287,1.11033
2026-01-03 15:34:13.593,0.05,29.7,1014.0,1.023,1.10594
2026-01-03 15:34:15.576,0.07,29.7,1014.3,1.02315,1.09959
2026-01-03 15:34:17.581,0.09,29.7,1014.1,1.02326,1.09252
2026-01-03 15:34:19.578,0.12,29.7,1013.9,1.02339,1.08351
2026-01-03 15:34:21.593,0.16,29.7,1013.9,1.0235,1.07054
2026-01-03 15:34:23.582,0.2,29.7,1013.9,1.02364,1.05906
2026-01-03 15:34:25.593,0.25,29.7,1013.7,1.02376,1.04242
2026-01-03 15:34:27.585,0.28,29.7,1013.7,1.02388,1.03242
2026-01-03 15:34:29.576,0.38,29.7,1013.9,1.024,1.00503
2026-01-03 15:34:31.594,0.45,29.7,1014.1,1.02413,0.98313
2026-01-03 15:34:33.581,0.54,29.8,1013.9,1.02425,0.95988
2026-01-03 15:34:35.594,0.62,29.7,1014.0,1.02437,0.93556
2026-01-03 15:34:37.585,0.72,29.8,1014.1,1.0245,0.90944
2026-01-03 15:34:39.604,0.82,29.7,1014.0,1.02462,0.88387
2026-01-03 15:34:41.582,0.92,29.8,1014.0,1.02474,0.85847
2026-01-03 15:34:43.628,1.02,29.8,1013.7,1.02486,0.83323
2026-01-03 15:34:45.598,1.13,29.8,1013.9,1.02499,0.80901
2026-01-03 15:34:47.582,1.22,29.8,1014.0,1.0251,0.78622
2026-01-03 15:34:49.587,1.32,29.8,1013.9,1.02523,0.76474
2026-01-03 15:34:51.597,1.41,29.8,1013.6,1.02535,0.74535
2026-01-03 15:34:53.580,1.49,29.8,1013.9,1.02549,0.72833
2026-01-03 15:34:55.649,1.56,29.8,1013.6,1.0256,0.71377
2026-01-03 15:34:57.588,1.62,29.8,1014.0,1.02574,0.7016
2026-01-03 15:34:59.586,1.67,29.8,1013.9,1.02586,0.69174
2026-01-03 15:35:01.583,1.7,29.8,1014.0,1.02598,0.68418
2026-01-03 15:35:03.579,1.73,29.8,1013.7,1.02612,0.67883
2026-01-03 15:35:05.589,1.75,29.8,1013.7,1.02623,0.67567
2026-01-03 15:35:07.583,1.76,29.8,1013.9,1.02636,0.67445
2026-01-03 15:35:09.584,1.75,29.8,1013.7,1.02649,0.67501
2026-01-03 15:35:11.580,1.74,29.8,1013.7,1.0266,0.67725
2026-01-03 15:35:13.586,1.72,29.8,1013.7,1.02673,0.68113
2026-01-03 15:35:15.580,1.7,29.8,1013.7,1.02684,0.68659
2026-01-03 15:35:17.585,1.66,29.8,1014.1,1.02696,0.69344
2026-01-03 15:35:19.589,1.62,29.9,1013.9,1.02708,0.70141
2026-01-03 15:35:21.587,1.58,29.9,1013.7,1.02722,0.7101
2026-01-03 15:35:23.580,1.54,29.9,1013.7,1.02733,0.71933
2026-01-03 15:35:25.594,1.49,29.9,1013.9,1.02746,0.72872
2026-01-03 15:35:27.581,1.45,29.9,1013.6,1.02756,0.73806
2026-01-03 15:35:29.585,1.41,29.9,1014.0,1.0277,0.74704
2026-01-03 15:35:31.588,1.37,29.9,1014.3,1.02781,0.75529
2026-01-03 15:35:33.592,1.34,29.9,1014.0,1.02792,0.76259
2026-01-03 15:35:35.592,1.31,29.9,1013.7,1.02805,0.76882
2026-01-03 15:35:37.582,1.29,29.9,1013.9,1.02819,0.77382
2026-01-03 15:35:39.613,1.27,29.9,1013.7,1.0283,0.77737
2026-01-03 15:35:41.585,1.27,29.9,1013.7,1.02843,0.77934
2026-01-03 15:35:43.668,1.27,29.9,1013.9,1.02855,0.77968
2026-01-03 15:35:45.710,1.27,30.0,1013.9,1.02865,0.77846
2026-01-03 15:35:47.654,1.28,30.0,1013.7,1.02879,0.77578
2026-01-03 15:35:49.609,1.3,30.0,1013.9,1.0289,0.77172
2026-01-03 15:35:51.680,1.33,30.0,1013.7,1.02903,0.76644
2026-01-03 15:35:53.629,1.36,30.0,1013.9,1.02915,0.76006
2026-01-03 15:35:55.660,1.39,30.0,1013.7,1.02927,0.75272
2026-01-03 15:35:57.589,1.43,30.0,1013.9,1.02939,0.74468
2026-01-03 15:35:59.595,1.47,30.0,1013.6,1.0295,0.73613
2026-01-03 15:36:01.589,1.51,30.0,1013.6,1.02963,0.72737
2026-01-03 15:36:03.684,1.55,30.0,1013.3,1.02975,0.71852
2026-01-03 15:36:05.598,1.59,30.0,1014.0,1.02988,0.70998
2026-01-03 15:36:07.588,1.63,30.1,1013.9,1.02998,0.70195
2026-01-03 15:36:09.590,1.67,30.1,1013.7,1.03012,0.69459
2026-01-03 15:36:11.590,1.7,30.1,1013.9,1.03024,0.68803
2026-01-03 15:36:13.600,1.73,30.1,1013.9,1.03035,0.68226
2026-01-03 15:36:15.586,1.76,30.1,1013.9,1.03048,0.67741
2026-01-03 15:36:17.582,1.78,30.1,1013.9,1.03059,0.67352
2026-01-03 15:36:19.599,1.79,30.1,1013.9,1.03071,0.67068
2026-01-03 15:36:21.598,1.8,30.1,1013.9,1.03081,0.66894
2026-01-03 15:36:23.662,1.8,30.1,1013.9,1.03094,0.66822
2026-01-03 15:36:25.590,1.8,30.1,1014.0,1.03106,0.6685
2026-01-03 15:36:27.582,1.8,30.1,1013.9,1.03118,0.66979
2026-01-03 15:36:29.596,1.79,30.1,1014.0,1.03131,0.67212
2026-01-03 15:36:31.587,1.77,30.1,1013.7,1.03142,0.67543
2026-01-03 15:36:33.591,1.75,30.2,1013.9,1.03154,0.67966
2026-01-03 15:36:35.593,1.72,30.2,1014.1,1.03166,0.68473
2026-01-03 15:36:37.591,1.69,30.2,1014.1,1.03177,0.69063
2026-01-03 15:36:39.576,1.66,30.2,1013.9,1.03189,0.69733
2026-01-03 15:36:41.583,1.62,30.2,1014.3,1.03201,0.7047
2026-01-03 15:36:43.671,1.59,30.2,1014.3,1.03212,0.71266
2026-01-03 15:36:45.591,1.55,30.2,1014.7,1.03225,0.72109
2026-01-03 15:36:47.584,1.51,30.2,1014.1,1.03236,0.72985
2026-01-03 15:36:49.599,1.46,30.2,1014.0,1.03249,0.73884
2026-01-03 15:36:51.588,1.42,30.2,1014.0,1.0326,0.74822
2026-01-03 15:36:53.600,1.38,30.2,1014.1,1.03274,0.75813
2026-01-03 15:36:55.656,1.33,30.2,1014.4,1.03285,0.76838
2026-01-03 15:36:57.584,1.28,30.2,1013.9,1.03297,0.77878
2026-01-03 15:36:59.605,1.24,30.2,1013.9,1.03308,0.78925
2026-01-03 15:37:01.585,1.19,30.2,1014.1,1.03319,0.79973
2026-01-03 15:37:03.592,1.15,30.2,1014.0,1.03332,0.81017
2026-01-03 15:37:05.584,1.11,30.2,1014.1,1.03344,0.82078
2026-01-03 15:37:07.593,1.06,30.2,1014.0,1.03355,0.83131
2026-01-03 15:37:09.601,1.02,30.2,1014.1,1.03367,0.84174
2026-01-03 15:37:11.597,0.98,30.2,1014.3,1.03379,0.85208
2026-01-03 15:37:13.592,0.94,30.2,1014.1,1.03391,0.86211
2026-01-03 15:37:15.585,0.9,30.2,1013.7,1.03401,0.87191
2026-01-03 15:37:17.595,0.86,30.2,1014.1,1.03415,0.88141
2026-01-03 15:37:19.609,0.83,30.2,1013.9,1.03425,0.8905
2026-01-03 15:37:21.601,0.8,30.2,1013.7,1.03436,0.89906
2026-01-03 15:37:23.599,0.77,30.2,1013.9,1.03448,0.90714
2026-01-03 15:37:25.599,0.74,30.2,1013.9,1.03461,0.91462
2026-01-03 15:37:27.610,0.71,30.2,1014.0,1.03473,0.92159
2026-01-03 15:37:29.585,0.69,30.2,1013.9,1.03481,0.92781
2026-01-03 15:37:31.586,0.67,30.2,1014.1,1.03496,0.93333
2026-01-03 15:37:33.608,0.65,30.2,1013.6,1.03507,0.93798
2026-01-03 15:37:35.606,0.64,30.2,1013.7,1.03518,0.94173
2026-01-03 15:37:37.602,0.63,30.2,1013.7,1.0353,0.9445
2026-01-03 15:37:39.708,0.62,30.2,1014.3,1.03541,0.94634
2026-01-03 15:37:41.594,0.62,30.2,1014.4,1.03552,0.94719
2026-01-03 15:37:43.650,0.62,30.2,1014.1,1.03564,0.94705
2026-01-03 15:37:45.743,0.63,30.2,1014.3,1.03575,0.9459
2026-01-03 15:37:47.594,0.63,30.2,1014.3,1.03587,0.94374
2026-01-03 15:37:49.586,0.65,30.2,1014.3,1.03598,0.94044
2026-01-03 15:37:51.595,0.66,30.2,1014.4,1.0361,0.93608
2026-01-03 15:37:53.587,0.68,30.2,1013.9,1.03622,0.93076
2026-01-03 15:37:55.651,0.71,30.2,1014.1,1.03633,0.92455
2026-01-03 15:37:57.587,0.73,30.2,1014.3,1.03645,0.9174
2026-01-03 15:37:59.613,0.76,30.2,1014.4,1.03655,0.90944
2026-01-03 15:38:01.587,0.8,30.2,1014.1,1.03667,0.90068
2026-01-03 15:38:03.603,0.83,30.2,1014.3,1.03679,0.89121
2026-01-03 15:38:05.589,0.87,30.2,1014.1,1.03689,0.88083
2026-01-03 15:38:07.597,0.92,30.2,1014.1,1.037,0.86968
2026-01-03 15:38:09.588,0.97,30.2,1014.1,1.03711,0.85797
2026-01-03 15:38:11.600,1.01,30.2,1014.1,1.03722,0.84599
2026-01-03 15:38:13.594,1.06,30.2,1014.0,1.03735,0.83399
2026-01-03 15:38:15.588,1.11,30.2,1014.1,1.03746,0.82213
2026-01-03 15:38:17.603,1.16,30.2,1013.9,1.03758,0.81054
2026-01-03 15:38:19.599,1.21,30.2,1014.0,1.03768,0.79914
2026-01-03 15:38:21.597,1.26,30.2,1014.1,1.0378,0.78779
2026-01-03 15:38:23.597,1.31,30.2,1014.4,1.03791,0.7768
2026-01-03 15:38:25.597,1.36,30.2,1014.4,1.03801,0.76633
2026-01-03 15:38:27.600,1.4,30.2,1014.1,1.03813,0.75649
2026-01-03 15:38:29.598,1.44,30.2,1014.1,1.03825,0.74718
2026-01-03 15:38:31.600,1.49,30.2,1014.1,1.03835,0.73842
2026-01-03 15:38:33.589,1.52,30.2,1013.9,1.03847,0.73029
2026-01-03 15:38:35.597,1.56,30.2,1014.0,1.03859,0.72287
2026-01-03 15:38:37.599,1.59,30.2,1013.9,1.03869,0.71632
2026-01-03 15:38:39.621,1.62,30.2,1014.3,1.03881,0.71039
2026-01-03 15:38:41.615,1.65,30.2,1014.1,1.03892,0.70512
2026-01-03 15:38:43.680,1.67,30.2,1014.1,1.03904,0.70046
2026-01-03 15:38:45.618,1.69,30.2,1013.7,1.03913,0.69639
2026-01-03 15:38:47.590,1.71,30.2,1013.9,1.03925,0.69293
2026-01-03 15:38:49.590,1.72,30.2,1013.7,1.03936,0.69013
2026-01-03 15:38:51.593,1.73,30.2,1014.1,1.03947,0.68801
2026-01-03 15:38:53.590,1.74,30.2,1014.4,1.03958,0.68656
2026-01-03 15:38:55.658,1.74,30.2,1014.1,1.03969,0.68569
2026-01-03 15:38:57.590,1.75,30.2,1014.4,1.03981,0.68541
2026-01-03 15:38:59.590,1.75,30.2,1014.3,1.03993,0.6857
2026-01-03 15:39:01.590,1.74,30.2,1014.3,1.04002,0.68648
2026-01-03 15:39:03.592,1.74,30.2,1014.1,1.04015,0.68782
2026-01-03 15:39:05.599,1.73,30.2,1014.5,1.04024,0.68969
2026-01-03 15:39:07.666,1.71,30.2,1014.1,1.04036,0.6921
2026-01-03 15:39:09.601,1.7,30.2,1014.0,1.04048,0.69491
2026-01-03 15:39:11.599,1.69,30.2,1014.1,1.04057,0.69809
2026-01-03 15:39:13.591,1.67,30.2,1014.1,1.0407,0.70155
2026-01-03 15:39:15.591,1.65,30.2,1014.3,1.0408,0.70518
2026-01-03 15:39:17.609,1.63,30.2,1014.4,1.04092,0.70903
2026-01-03 15:39:19.609,1.62,30.2,1014.0,1.04103,0.713
2026-01-03 15:39:21.604,1.6,30.2,1013.9,1.04111,0.71707
2026-01-03 15:39:23.719,1.58,30.2,1014.0,1.04122,0.72119
2026-01-03 15:39:25.663,1.56,30.2,1014.1,1.04136,0.72535
2026-01-03 15:39:27.593,1.54,30.2,1014.1,1.04144,0.72952
2026-01-03 15:39:29.600,1.52,30.2,1013.9,1.04156,0.73366
2026-01-03 15:39:31.592,1.5,30.2,1013.9,1.04166,0.73763
2026-01-03 15:39:33.598,1.48,30.2,1013.9,1.04178,0.74143
2026-01-03 15:39:35.604,1.47,30.2,1014.0,1.04189,0.74504
2026-01-03 15:39:37.589,1.45,30.2,1014.0,1.04199,0.74844
2026-01-03 15:39:39.592,1.44,30.2,1014.0,1.04211,0.75166
2026-01-03 15:39:41.614,1.42,30.2,1014.0,1.04223,0.75468
2026-01-03 15:39:43.607,1.41,30.2,1013.9,1.04232,0.75757
2026-01-03 15:39:45.631,1.4,30.2,1014.1,1.04242,0.76032
2026-01-03 15:39:47.594,1.39,30.2,1013.7,1.04255,0.76283
2026-01-03 15:39:49.603,1.38,30.2,1014.0,1.04265,0.76515
2026-01-03 15:39:51.594,1.37,30.2,1013.9,1.04275,0.76722
2026-01-03 15:39:53.613,1.36,30.2,1013.7,1.04285,0.76899
2026-01-03 15:39:55.683,1.35,30.2,1014.0,1.04296,0.77053
2026-01-03 15:39:57.597,1.35,30.2,1013.1,1.04307,0.77182
2026-01-03 15:39:59.597,1.35,30.2,1013.7,1.04318,0.77291
2026-01-03 15:40:01.597,1.34,30.2,1013.9,1.04328,0.77378
2026-01-03 15:40:03.599,1.34,30.2,1013.6,1.0434,0.77447
2026-01-03 15:40:05.608,1.34,30.2,1013.7,1.04352,0.77496
2026-01-03 15:40:07.600,1.34,30.2,1013.3,1.0436,0.77531
2026-01-03 15:40:09.607,1.34,30.2,1013.9,1.04372,0.7755
2026-01-03 15:40:11.600,1.34,30.2,1014.1,1.04383,0.77554
2026-01-03 15:40:13.607,1.34,30.2,1013.7,1.04395,0.77546
2026-01-03 15:40:15.607,1.34,30.2,1013.9,1.04405,0.77527
2026-01-03 15:40:17.607,1.34,30.2,1014.1,1.04416,0.77497
2026-01-03 15:40:19.608,1.34,30.2,1013.9,1.04425,0.7746
2026-01-03 15:40:21.613,1.34,30.2,1013.9,1.04437,0.77421
2026-01-03 15:40:23.683,1.35,30.2,1013.5,1.04448,0.7738
2026-01-03 15:40:25.591,1.35,30.2,1013.6,1.04457,0.77334
2026-01-03 15:40:27.597,1.35,30.2,1013.5,1.04467,0.77286
2026-01-03 15:40:29.610,1.35,30.2,1013.6,1.0448,0.77228
2026-01-03 15:40:31.593,1.36,30.2,1014.0,1.04489,0.77172
2026-01-03 15:40:33.615,1.36,30.2,1013.9,1.04499,0.77118
2026-01-03 15:40:35.596,1.36,30.2,1013.1,1.04511,0.77065
2026-01-03 15:40:37.601,1.36,30.2,1013.3,1.04522,0.77015
2026-01-03 15:40:39.598,1.37,30.2,1013.3,1.04532,0.76972
2026-01-03 15:40:41.620,1.37,30.2,1013.9,1.04543,0.76934
2026-01-03 15:40:43.663,1.37,30.2,1013.3,1.04553,0.76905
2026-01-03 15:40:45.685,1.37,30.2,1013.3,1.04563,0.76884
2026-01-03 15:40:47.605,1.37,30.2,1013.3,1.04574,0.76868
2026-01-03 15:40:49.609,1.37,30.2,1013.9,1.04585,0.76857
2026-01-03 15:40:51.606,1.37,30.2,1013.1,1.04596,0.76853
2026-01-03 15:40:53.635,1.37,30.2,1013.7,1.04605,0.76855
2026-01-03 15:40:55.641,1.37,30.2,1013.6,1.04617,0.76866
2026-01-03 15:40:57.612,1.37,30.2,1014.0,1.04627,0.76886
2026-01-03 15:40:59.599,1.37,30.2,1014.1,1.04637,0.76912
2026-01-03 15:41:01.591,1.37,30.2,1013.6,1.04649,0.76948
2026-01-03 15:41:03.605,1.37,30.2,1013.7,1.04657,0.76992
2026-01-03 15:41:05.593,1.37,30.2,1013.9,1.04668,0.77044
2026-01-03 15:41:07.655,1.37,30.2,1013.2,1.04678,0.77103
2026-01-03 15:41:09.632,1.36,30.2,1013.5,1.04688,0.7717
2026-01-03 15:41:11.623,1.36,30.2,1013.6,1.047,0.77243
2026-01-03 15:41:13.609,1.36,30.2,1013.6,1.04709,0.77324
2026-01-03 15:41:15.628,1.35,30.2,1013.5,1.04719,0.77412
2026-01-03 15:41:17.618,1.35,30.2,1013.6,1.04731,0.77507
2026-01-03 15:41:19.617,1.35,30.2,1013.1,1.0474,0.77608
2026-01-03 15:41:21.603,1.34,30.2,1013.9,1.04751,0.77716
2026-01-03 15:41:23.616,1.34,30.2,1012.9,1.04762,0.7783
2026-01-03 15:41:25.628,1.33,30.2,1013.2,1.04773,0.77951
2026-01-03 15:41:27.613,1.33,30.2,1013.2,1.04782,0.78073
2026-01-03 15:41:29.698,1.32,30.2,1013.1,1.04793,0.78196
2026-01-03 15:41:31.611,1.32,30.2,1013.2,1.04802,0.7832
2026-01-03 15:41:33.602,1.31,30.2,1012.7,1.04812,0.78446
2026-01-03 15:41:35.616,1.31,30.2,1012.9,1.04823,0.78571
2026-01-03 15:41:37.623,1.3,30.2,1013.2,1.04835,0.78692
2026-01-03 15:41:39.632,1.3,30.2,1013.2,1.04842,0.78816
2026-01-03 15:41:41.600,1.29,30.2,1012.8,1.04854,0.78937
2026-01-03 15:41:43.609,1.29,30.2,1012.9,1.04864,0.7906
2026-01-03 15:41:45.658,1.28,30.2,1013.1,1.04875,0.79182
2026-01-03 15:41:47.608,1.28,30.2,1013.1,1.04885,0.79302
2026-01-03 15:41:49.621,1.27,30.2,1013.2,1.04895,0.79415
2026-01-03 15:41:51.623,1.27,30.2,1013.2,1.04905,0.79524
2026-01-03 15:41:53.609,1.26,30.2,1013.1,1.04916,0.79627
2026-01-03 15:41:55.666,1.26,30.2,1013.2,1.04925,0.79726
2026-01-03 15:41:57.616,1.26,30.2,1013.3,1.04937,0.79818
2026-01-03 15:41:59.603,1.25,30.2,1013.2,1.04945,0.79905
2026-01-03 15:42:01.612,1.25,30.2,1012.9,1.04955,0.79984
2026-01-03 15:42:03.606,1.25,30.2,1013.1,1.04965,0.80057
2026-01-03 15:42:05.616,1.24,30.2,1013.5,1.04975,0.80123
2026-01-03 15:42:07.604,1.24,30.2,1013.5,1.04987,0.80184
2026-01-03 15:42:09.605,1.24,30.2,1013.2,1.04996,0.80242
2026-01-03 15:42:11.603,1.24,30.2,1013.3,1.05006,0.80294
2026-01-03 15:42:13.627,1.24,30.2,1013.5,1.05016,0.80342
2026-01-03 15:42:15.648,1.23,30.2,1012.9,1.05027,0.8038
2026-01-03 15:42:17.611,1.23,30.2,1013.1,1.05036,0.80407
2026-01-03 15:42:19.619,1.23,30.2,1013.1,1.05046,0.80425
2026-01-03 15:42:21.601,1.23,30.2,1012.9,1.05057,0.80432
2026-01-03 15:42:23.657,1.23,30.2,1012.9,1.05066,0.8043
2026-01-03 15:42:25.611,1.23,30.2,1013.1,1.05076,0.80418
2026-01-03 15:42:27.605,1.24,30.3,1013.5,1.05086,0.80392
2026-01-03 15:42:29.610,1.24,30.2,1013.5,1.05096,0.80357
2026-01-03 15:42:31.608,1.24,30.2,1013.3,1.05106,0.80314
2026-01-03 15:42:33.601,1.24,30.3,1013.2,1.05116,0.80267
2026-01-03 15:42:35.606,1.24,30.2,1013.1,1.05126,0.80217
2026-01-03 15:42:37.600,1.25,30.3,1013.1,1.05136,0.80164
2026-01-03 15:42:39.628,1.25,30.3,1012.9,1.05146,0.80106
2026-01-03 15:42:41.617,1.25,30.3,1013.2,1.05155,0.80037
2026-01-03 15:42:43.730,1.26,30.3,1013.5,1.05166,0.79959
2026-01-03 15:42:45.639,1.26,30.3,1013.5,1.05178,0.79873
2026-01-03 15:42:47.606,1.27,30.3,1012.8,1.05185,0.79774
2026-01-03 15:42:49.615,1.27,30.3,1013.1,1.05196,0.79676
2026-01-03 15:42:51.606,1.28,30.3,1013.2,1.05206,0.7957
2026-01-03 15:42:53.601,1.28,30.3,1013.2,1.05214,0.79453
2026-01-03 15:42:55.628,1.29,30.3,1012.9,1.05225,0.79328
2026-01-03 15:42:57.603,1.29,30.3,1013.2,1.05234,0.79197
2026-01-03 15:42:59.611,1.3,30.3,1013.1,1.05245,0.79061
2026-01-03 15:43:01.613,1.31,30.3,1013.3,1.05255,0.78915
2026-01-03 15:43:03.597,1.31,30.3,1013.1,1.05265,0.78764
2026-01-03 15:43:05.619,1.32,30.3,1013.2,1.05274,0.78599
