timestamp,esp_ts_ms,vessel_o3_pct,cell_temp_c,pressure_mbar,room_o3_ppm,vessel_temp_c,power_target,power_actual,wiper_v
1969-12-31 19:08:28.958000,508958,0.0,20.9,1030.7,0.0,-999.0,50,50.6,1.671
1969-12-31 19:08:30.958000,510958,0.0,20.9,1030.8,0.0,14.2,50,49.7,1.642
1969-12-31 19:08:32.958000,512958,0.0,20.9,1030.8,0.0,-999.0,50,50.4,1.664
1969-12-31 19:08:34.958000,514958,0.0,20.9,1030.7,0.0,14.2,49,49.8,1.645
1969-12-31 19:08:36.958000,516958,0.0,20.9,1030.7,0.0,-999.0,50,50.1,1.654
1969-12-31 19:08:38.958000,518958,0.0,20.9,1030.9,0.0,14.2,50,50.4,1.664
1969-12-31 19:08:40.958000,520958,0.0,20.9,1030.8,0.0,-999.0,50,50.3,1.658
1969-12-31 19:08:42.958000,522958,0.0,20.9,1030.8,0.0,14.1,49,49.6,1.638
1969-12-31 19:08:44.958000,524958,0.0,20.9,1031.5,0.0,14.1,50,50.1,1.654
1969-12-31 19:08:46.958000,526958,0.0,20.9,1031.2,0.0,14.2,50,50.7,1.671
1969-12-31 19:08:48.958000,528958,0.0,20.9,1031.1,0.0,14.2,50,50.5,1.666
1969-12-31 19:08:50.958000,530958,0.0,20.9,1031.1,0.0,14.4,50,50.5,1.666
1969-12-31 19:08:52.958000,532958,0.0,20.9,1031.1,0.0,14.2,50,50.1,1.654
1969-12-31 19:08:54.958000,534958,0.0,20.9,1031.6,0.0,-999.0,49,50.8,1.675
1969-12-31 19:08:56.958000,536958,0.0,20.9,1031.1,0.0,14.2,50,50.3,1.659
1969-12-31 19:08:58.958000,538958,0.0,20.9,1031.5,0.0,-999.0,50,50.2,1.655
1969-12-31 19:09:00.958000,540958,0.0,20.9,1032.1,0.0,14.0,50,50.5,1.665
1969-12-31 19:09:02.959000,542959,0.0,20.9,1031.1,0.0,-999.0,49,50.1,1.653
1969-12-31 19:09:04.958000,544958,0.0,20.9,1031.2,0.0,14.1,50,49.8,1.646
1969-12-31 19:09:06.958000,546958,0.0,20.9,1031.6,0.0,14.2,50,50.1,1.654
1969-12-31 19:09:08.958000,548958,0.0,20.9,1032.3,0.0,-999.0,50,50.1,1.654
