pc_timestamp,esp_timestamp_ms,ozone_wt_pct,temperature_c,pressure_mbar,sample_pdv_v,ref_pdv_v
2025-12-10T18:32:25.448574,6846871,0.2,36.4,1009.7,1.42875,1.30046
2025-12-10T18:32:35.416302,6856871,0.2,36.5,1009.3,1.42877,1.30046
2025-12-10T18:32:45.448336,6866871,0.2,36.5,1010.4,1.42874,1.30043
2025-12-10T18:32:55.474431,6876871,0.2,36.5,1009.7,1.42874,1.30044
2025-12-10T18:33:05.438618,6886871,0.2,36.5,1009.5,1.42874,1.30043
2025-12-10T18:33:15.520276,6896871,0.2,36.5,1010.0,1.42872,1.30041
2025-12-10T18:33:25.456693,6906871,0.2,36.5,1010.7,1.42871,1.3004
2025-12-10T18:33:35.418442,6916871,0.2,36.5,1011.1,1.42871,1.3004
2025-12-10T18:33:45.467435,6926871,0.2,36.5,1012.0,1.42868,1.30038
2025-12-10T18:33:55.417754,6936871,0.2,36.5,1009.6,1.42867,1.30038
2025-12-10T18:34:05.422772,6946871,0.2,36.5,1009.9,1.42864,1.30033
2025-12-10T18:34:15.439194,6956871,0.2,36.5,1010.7,1.42861,1.30032
2025-12-10T18:34:25.504465,6966871,0.2,36.5,1009.7,1.42861,1.30032
2025-12-10T18:34:35.445423,6976872,0.2,36.5,1009.9,1.42858,1.3003
2025-12-10T18:34:45.464564,6986871,0.2,36.5,1009.5,1.42857,1.30027
2025-12-10T18:34:55.437182,6996871,0.2,36.5,1010.4,1.42854,1.30025
2025-12-10T18:35:05.444698,7006872,0.2,36.5,1009.5,1.42852,1.30023
2025-12-10T18:35:15.454044,7016870,0.2,36.5,1009.7,1.42851,1.30019
2025-12-10T18:35:25.423648,7026871,0.2,36.5,1009.7,1.42847,1.30016
2025-12-10T18:35:35.440820,7036871,0.2,36.5,1011.3,1.42841,1.30013
2025-12-10T18:35:45.476733,7046874,0.2,36.5,1011.3,1.42838,1.3001
2025-12-10T18:35:55.421421,7056871,0.2,36.5,1010.0,1.42835,1.30006
2025-12-10T18:36:05.435676,7066871,0.2,36.5,1010.4,1.42828,1.30003
2025-12-10T18:36:15.439792,7076871,0.2,36.5,1010.5,1.42828,1.3
2025-12-10T18:36:25.423604,7086871,0.2,36.5,1009.7,1.42822,1.29995
2025-12-10T18:36:35.430757,7096871,0.2,36.5,1010.7,1.42816,1.2999
2025-12-10T18:36:45.441847,7106871,0.2,36.5,1009.7,1.42814,1.29986
2025-12-10T18:36:55.433077,7116871,0.2,36.5,1010.5,1.42806,1.29983
2025-12-10T18:37:05.417549,7126871,0.2,36.5,1010.7,1.42802,1.29977
2025-12-10T18:37:15.420786,7136871,0.2,36.5,1010.7,1.42796,1.29973
2025-12-10T18:37:25.426271,7146871,0.2,36.5,1011.6,1.42793,1.29968
2025-12-10T18:37:35.421044,7156871,0.2,36.5,1011.9,1.42787,1.29964
2025-12-10T18:37:45.429086,7166871,0.2,36.5,1010.0,1.42786,1.29963
2025-12-10T18:37:55.429301,7176871,0.2,36.5,1013.1,1.42785,1.29962
2025-12-10T18:38:05.422344,7186871,0.2,36.5,1012.8,1.42784,1.2996
2025-12-10T18:38:15.443020,7196871,0.2,36.5,1013.1,1.42784,1.29959
2025-12-10T18:38:25.538044,7206871,0.2,36.6,1012.8,1.42783,1.29957
2025-12-10T18:38:35.426073,7216871,0.2,36.6,1012.9,1.42782,1.29954
2025-12-10T18:38:45.427193,7226871,0.2,36.6,1012.5,1.4278,1.29956
2025-12-10T18:38:55.440391,7236871,0.2,36.5,1013.1,1.42778,1.29955
2025-12-10T18:39:05.549458,7246871,0.2,36.6,1013.1,1.42778,1.29954
2025-12-10T18:39:15.429749,7256871,0.2,36.6,1012.8,1.42778,1.2995
2025-12-10T18:39:25.470251,7266871,0.2,36.6,1013.2,1.42774,1.2995
2025-12-10T18:39:35.439170,7276871,0.2,36.6,1012.9,1.42771,1.29948
2025-12-10T18:39:45.426518,7286871,0.2,36.5,1012.7,1.4277,1.29945
2025-12-10T18:39:55.431768,7296870,0.2,36.6,1012.8,1.42768,1.29944
2025-12-10T18:40:05.452651,7306871,0.2,36.6,1012.8,1.42765,1.29939
2025-12-10T18:40:15.448144,7316871,0.2,36.6,1013.1,1.42762,1.29938
2025-12-10T18:40:25.422885,7326871,0.2,36.6,1012.1,1.42759,1.29933
2025-12-10T18:40:35.453630,7336871,0.2,36.6,1012.8,1.42756,1.29931
2025-12-10T18:40:45.425341,7346871,0.2,36.6,1013.1,1.42753,1.29928
2025-12-10T18:40:55.426814,7356871,0.2,36.6,1012.8,1.42748,1.29925
2025-12-10T18:41:05.478453,7366870,0.2,36.6,1013.3,1.42748,1.29924
2025-12-10T18:41:15.434991,7376881,0.2,36.6,1012.7,1.42744,1.29921
2025-12-10T18:41:25.437315,7386881,0.2,36.6,1013.3,1.42742,1.29918
2025-12-10T18:41:35.440365,7396881,0.2,36.6,1013.1,1.4274,1.29917
2025-12-10T18:41:45.440251,7406881,0.2,36.6,1012.9,1.42738,1.29914
2025-12-10T18:41:55.435621,7416881,0.2,36.6,1012.8,1.42734,1.29912
2025-12-10T18:42:05.476565,7426881,0.2,36.6,1013.2,1.42732,1.29909
2025-12-10T18:42:15.436512,7436881,0.2,36.6,1013.3,1.42731,1.29908
